Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
55323,Crystal Bay,MN,45.015914,-93.47188,-6,1,45.015914
55586,Monticello,MN,45.200875,-93.888099,-6,1,45.200875
56756,Salol,MN,48.869494,-95.51436,-6,1,48.869494
56317,Buckman,MN,46.061307,-94.208731,-6,1,46.061307
56670,Redby,MN,47.854118,-94.93168,-6,1,47.854118
55934,Eyota,MN,44.006609,-92.24856,-6,1,44.006609
55315,Carver,MN,44.736595,-93.65619,-6,1,44.736595
56342,Isle,MN,46.212757,-93.45729,-6,1,46.212757
56633,Cass Lake,MN,47.373207,-94.58834,-6,1,47.373207
55002,Almelund,MN,45.513447,-92.894239,-6,1,45.513447
55072,Sandstone,MN,46.131798,-92.71377,-6,1,46.131798
55766,Melrude,MN,47.249626,-92.412343,-6,1,47.249626
55362,Monticello,MN,45.301337,-93.80774,-6,1,45.301337
56324,Dalton,MN,46.169964,-95.90465,-6,1,46.169964
56636,Deer River,MN,47.382872,-93.84832,-6,1,47.382872
56222,Clara City,MN,44.974538,-95.36594,-6,1,44.974538
56266,Morgan,MN,44.417533,-94.91902,-6,1,44.417533
56443,Cushing,MN,46.194584,-94.6196,-6,1,46.194584
55967,Racine,MN,43.786802,-92.50425,-6,1,43.786802
55450,Minneapolis,MN,44.882365,-93.20847,-6,1,44.882365
56153,Leota,MN,43.834517,-96.0186,-6,1,43.834517
55102,Saint Paul,MN,44.935315,-93.12049,-6,1,44.935315
55793,Warba,MN,47.116453,-93.26881,-6,1,47.116453
56081,Saint James,MN,43.986563,-94.63345,-6,1,43.986563
56263,Milroy,MN,44.417337,-95.54999,-6,1,44.417337
56501,Detroit Lakes,MN,46.809965,-95.8518,-6,1,46.809965
55122,Saint Paul,MN,44.804548,-93.19871,-6,1,44.804548
56283,Redwood Falls,MN,44.540923,-95.12732,-6,1,44.540923
56544,Frazee,MN,46.742349,-95.62935,-6,1,46.742349
55361,Minnetonka Beach,MN,44.940212,-93.592735,-6,1,44.940212
56534,Erhard,MN,46.470638,-96.01013,-6,1,46.470638
56430,Ah Gwah Ching,MN,46.862332,-94.641872,-6,1,46.862332
56588,Vining,MN,46.246571,-95.5305,-6,1,46.246571
55085,Vermillion,MN,44.674317,-92.96823,-6,1,44.674317
56123,Currie,MN,44.084381,-95.59321,-6,1,44.084381
56374,Saint Joseph,MN,45.582653,-94.32974,-6,1,45.582653
55487,Minneapolis,MN,45.015914,-93.47188,-6,1,45.015914
55350,Hutchinson,MN,44.896255,-94.38604,-6,1,44.896255
56577,Richwood,MN,46.933961,-95.678375,-6,1,46.933961
56064,Manchester,MN,43.723693,-93.45161,-6,1,43.723693
56274,Norcross,MN,45.897971,-96.24441,-6,1,45.897971
55926,Dexter,MN,43.731945,-92.70852,-6,1,43.731945
55127,Saint Paul,MN,45.076708,-93.0828,-6,1,45.076708
55558,Young America,MN,44.805487,-93.766524,-6,1,44.805487
56553,Kent,MN,46.434718,-96.62429,-6,1,46.434718
56646,Gully,MN,47.771933,-95.64403,-6,1,47.771933
55404,Minneapolis,MN,44.963365,-93.26179,-6,1,44.963365
56141,Iona,MN,43.884657,-95.77444,-6,1,43.884657
56028,Elysian,MN,44.207288,-93.68716,-6,1,44.207288
56516,Bejou,MN,47.4514,-95.98766,-6,1,47.4514
55449,Minneapolis,MN,45.168287,-93.20001,-6,1,45.168287
55568,Young America,MN,44.805487,-93.766524,-6,1,44.805487
56158,Magnolia,MN,43.642511,-96.06011,-6,1,43.642511
55473,Minneapolis,MN,44.805487,-93.766524,-6,1,44.805487
56280,Porter,MN,44.633159,-96.16532,-6,1,44.633159
56393,Saint Cloud,MN,45.52886,-94.593338,-6,1,45.52886
56569,Ogema,MN,47.093608,-95.84166,-6,1,47.093608
56731,Humboldt,MN,48.909857,-97.09566,-6,1,48.909857
55321,Cokato,MN,45.085142,-94.18748,-6,1,45.085142
55765,Meadowlands,MN,47.086392,-92.75843,-6,1,47.086392
55371,Princeton,MN,45.576431,-93.57644,-6,1,45.576431
55810,Duluth,MN,46.753414,-92.24355,-6,1,46.753414
56666,Ponemah,MN,48.018746,-94.87594,-6,1,48.018746
56685,Waskish,MN,48.153759,-94.51934,-6,1,48.153759
56537,Fergus Falls,MN,46.282084,-96.06798,-6,1,46.282084
56542,Fosston,MN,47.571567,-95.73784,-6,1,47.571567
56221,Chokio,MN,45.556847,-96.1897,-6,1,45.556847
56273,New London,MN,45.327429,-94.99921,-6,1,45.327429
56653,Littlefork,MN,48.366833,-93.56367,-6,1,48.366833
56042,Hartland,MN,43.796535,-93.49143,-6,1,43.796535
55553,Young America,MN,44.805487,-93.766524,-6,1,44.805487
56181,Welcome,MN,43.672105,-94.61716,-6,1,43.672105
55314,Buffalo Lake,MN,44.751001,-94.60782,-6,1,44.751001
56007,Albert Lea,MN,43.652042,-93.36916,-6,1,43.652042
55904,Rochester,MN,43.988708,-92.42937,-6,1,43.988708
56297,Wood Lake,MN,44.6367,-95.55359,-6,1,44.6367
55443,Minneapolis,MN,45.108581,-93.33988,-6,1,45.108581
56246,Hawick,MN,45.34373,-94.83013,-6,1,45.34373
55117,Saint Paul,MN,44.989065,-93.10666,-6,1,44.989065
56130,Florence,MN,44.238659,-96.052227,-6,1,44.238659
55008,Cambridge,MN,45.566735,-93.24381,-6,1,45.566735
56161,Okabena,MN,43.724852,-95.32545,-6,1,43.724852
55001,Afton,MN,44.903133,-92.81904,-6,1,44.903133
55123,Saint Paul,MN,44.804048,-93.13378,-6,1,44.804048
55796,Winton,MN,47.930468,-91.79943,-6,1,47.930468
56546,Georgetown,MN,47.10033,-96.74309,-6,1,47.10033
56726,Greenbush,MN,48.698749,-96.20637,-6,1,48.698749
56031,Fairmont,MN,43.646916,-94.45856,-6,1,43.646916
56034,Garden City,MN,44.029058,-94.18186,-6,1,44.029058
56043,Hayward,MN,43.65048,-93.224,-6,1,43.65048
56682,Swift,MN,48.769244,-95.747559,-6,1,48.769244
55418,Minneapolis,MN,45.019315,-93.24304,-6,1,45.019315
55170,Saint Paul,MN,45.005902,-93.105869,-6,1,45.005902
55383,Norwood,MN,44.805487,-93.766524,-6,1,44.805487
55410,Minneapolis,MN,44.911564,-93.31947,-6,1,44.911564
55458,Minneapolis,MN,45.015914,-93.47188,-6,1,45.015914
55935,Fountain,MN,43.74676,-92.12889,-6,1,43.74676
56358,Ogilvie,MN,45.831767,-93.44162,-6,1,45.831767
55388,Watertown,MN,44.955136,-93.84467,-6,1,44.955136
56652,Leonard,MN,47.702771,-95.22132,-6,1,47.702771
56681,Squaw Lake,MN,47.617774,-94.24098,-6,1,47.617774
55101,Saint Paul,MN,44.964852,-93.08397,-6,1,44.964852
55575,Howard Lake,MN,45.015914,-93.47188,-6,1,45.015914
55129,Saint Paul,MN,44.896938,-92.90241,-6,1,44.896938
56571,Ottertail,MN,46.428432,-95.559,-6,1,46.428432
55551,Young America,MN,44.805487,-93.766524,-6,1,44.805487
55590,Monticello,MN,45.200875,-93.888099,-6,1,45.200875
56264,Minneota,MN,44.58701,-95.98153,-6,1,44.58701
56316,Brooten,MN,45.510591,-95.13636,-6,1,45.510591
56684,Trail,MN,47.855588,-95.69895,-6,1,47.855588
56364,Pierz,MN,45.996396,-94.08461,-6,1,45.996396
55373,Rockford,MN,45.087513,-93.73548,-6,1,45.087513
55807,Duluth,MN,46.738841,-92.16969,-6,1,46.738841
55445,Minneapolis,MN,45.112742,-93.3789,-6,1,45.112742
55741,Gilbert,MN,47.4741,-92.40533,-6,1,47.4741
55576,Maple Plain,MN,45.015914,-93.47188,-6,1,45.015914
55171,Saint Paul,MN,45.005902,-93.105869,-6,1,45.005902
55560,Young America,MN,44.805487,-93.766524,-6,1,44.805487
56733,Kennedy,MN,48.634961,-96.92156,-6,1,48.634961
55338,Green Isle,MN,44.670908,-94.01337,-6,1,44.670908
55423,Minneapolis,MN,44.877164,-93.28124,-6,1,44.877164
56021,Courtland,MN,44.277333,-94.31424,-6,1,44.277333
56715,Brooks,MN,47.808866,-95.97713,-6,1,47.808866
55120,Saint Paul,MN,44.873398,-93.14538,-6,1,44.873398
56165,Reading,MN,43.725227,-95.7032,-6,1,43.725227
55041,Lake City,MN,44.42278,-92.2948,-6,1,44.42278
56186,Woodstock,MN,44.028354,-96.07063,-6,1,44.028354
56563,Moorhead,MN,46.890034,-96.506156,-6,1,46.890034
55983,Wanamingo,MN,44.285672,-92.79816,-6,1,44.285672
55724,Cotton,MN,47.172574,-92.41048,-6,1,47.172574
55027,Goodhue,MN,44.408846,-92.63312,-6,1,44.408846
56335,Greenwald,MN,45.601429,-94.85864,-6,1,45.601429
55555,Young America,MN,44.805487,-93.766524,-6,1,44.805487
56327,Farwell,MN,45.778773,-95.60302,-6,1,45.778773
56237,Echo,MN,44.616243,-95.43173,-6,1,44.616243
56281,Prinsburg,MN,44.945831,-95.17628,-6,1,44.945831
55485,Minneapolis,MN,45.015914,-93.47188,-6,1,45.015914
56010,Amboy,MN,43.899907,-94.20634,-6,1,43.899907
56046,Hope,MN,43.955103,-93.274017,-6,1,43.955103
55921,Caledonia,MN,43.630012,-91.48667,-6,1,43.630012
56658,Margie,MN,48.27888,-93.755536,-6,1,48.27888
56339,Hoffman,MN,45.825031,-95.81104,-6,1,45.825031
56686,Williams,MN,48.786139,-94.91418,-6,1,48.786139
55332,Fairfax,MN,44.529702,-94.71718,-6,1,44.529702
55082,Stillwater,MN,45.054551,-92.82581,-6,1,45.054551
55103,Saint Paul,MN,44.964115,-93.12261,-6,1,44.964115
56453,Hewitt,MN,46.32091,-95.14567,-6,1,46.32091
55785,Swatara,MN,46.878205,-93.70721,-6,1,46.878205
56023,Delavan,MN,43.782104,-94.01341,-6,1,43.782104
55172,Saint Paul,MN,45.005902,-93.105869,-6,1,45.005902
55191,Saint Paul,MN,45.005902,-93.105869,-6,1,45.005902
55816,Duluth,MN,47.640367,-92.442797,-6,1,47.640367
55736,Floodwood,MN,46.929033,-92.90614,-6,1,46.929033
56384,Upsala,MN,45.80679,-94.57067,-6,1,45.80679
55767,Moose Lake,MN,46.44429,-92.7699,-6,1,46.44429
55972,Saint Charles,MN,43.977555,-92.06276,-6,1,43.977555
56128,Edgerton,MN,43.89387,-96.1285,-6,1,43.89387
56014,Bricelyn,MN,43.589604,-93.81676,-6,1,43.589604
55943,Houston,MN,43.769776,-91.57534,-6,1,43.769776
56232,Dawson,MN,44.932368,-96.04823,-6,1,44.932368
56354,Miltona,MN,46.063391,-95.28168,-6,1,46.063391
56325,Elrosa,MN,45.562459,-94.94661,-6,1,45.562459
56760,Viking,MN,48.232438,-96.44919,-6,1,48.232438
56118,Bingham Lake,MN,43.936146,-95.02938,-6,1,43.936146
55112,Saint Paul,MN,45.076365,-93.19335,-6,1,45.076365
55385,Stewart,MN,44.724926,-94.49346,-6,1,44.724926
55712,Bruno,MN,46.275431,-92.57886,-6,1,46.275431
56627,Big Falls,MN,48.186112,-93.80726,-6,1,48.186112
56183,Westbrook,MN,44.043567,-95.41116,-6,1,44.043567
56113,Arco,MN,44.398668,-96.17095,-6,1,44.398668
56078,Pemberton,MN,44.007228,-93.77764,-6,1,44.007228
55044,Lakeville,MN,44.669564,-93.26654,-6,1,44.669564
55468,Minneapolis,MN,45.015914,-93.47188,-6,1,45.015914
56732,Karlstad,MN,48.565296,-96.47578,-6,1,48.565296
55318,Chaska,MN,44.809954,-93.6105,-6,1,44.809954
56132,Garvin,MN,44.212536,-95.75998,-6,1,44.212536
55616,Two Harbors,MN,47.077723,-91.66464,-6,1,47.077723
56009,Alden,MN,43.667207,-93.55598,-6,1,43.667207
56330,Foreston,MN,45.732493,-93.73102,-6,1,45.732493
55595,Loretto,MN,45.015914,-93.47188,-6,1,45.015914
56388,Mount Morris,MN,45.946528,-93.84788,-6,1,45.946528
55426,Minneapolis,MN,44.952064,-93.37795,-6,1,44.952064
56050,Kasota,MN,44.28491,-93.95806,-6,1,44.28491
56318,Burtrum,MN,45.85303,-94.67459,-6,1,45.85303
56720,Donaldson,MN,48.574128,-96.89632,-6,1,48.574128
55596,Loretto,MN,45.015914,-93.47188,-6,1,45.015914
56467,Nevis,MN,46.970017,-94.85013,-6,1,46.970017
56584,Twin Valley,MN,47.245894,-96.24825,-6,1,47.245894
56723,Fisher,MN,47.826487,-96.83308,-6,1,47.826487
55562,Young America,MN,44.805487,-93.766524,-6,1,44.805487
56345,Little Falls,MN,45.994029,-94.37183,-6,1,45.994029
55725,Crane Lake,MN,48.262021,-92.61519,-6,1,48.262021
56090,Vernon Center,MN,43.95885,-94.22403,-6,1,43.95885
56211,Beardsley,MN,45.593033,-96.6879,-6,1,45.593033
55012,Center City,MN,45.41766,-92.80597,-6,1,45.41766
55397,Young America,MN,44.801162,-93.92368,-6,1,44.801162
55530,Elk River,MN,45.281604,-93.546333,-6,1,45.281604
55761,McKinley,MN,47.512426,-92.409999,-6,1,47.512426
56387,Waite Park,MN,45.550378,-94.22429,-6,1,45.550378
55438,Minneapolis,MN,44.8257,-93.38212,-6,1,44.8257
56716,Crookston,MN,47.761982,-96.58055,-6,1,47.761982
55310,Bird Island,MN,44.761856,-94.8845,-6,1,44.761856
55924,Claremont,MN,44.035716,-93.01627,-6,1,44.035716
55459,Minneapolis,MN,45.015914,-93.47188,-6,1,45.015914
